query,completo,solo_r,knn_euclideo
0,0.9607422820900385,0.9667591439621028,0.9607422820900385
1,0.9914254652525084,0.9861890322106271,0.9876227585514173
2,0.980969113674079,0.977385275687629,0.97547680151239
3,0.9803163523257326,0.976753813360659,0.9859744013245464
4,0.9758011582850518,0.9804337833978087,0.9709056669746106
5,0.9989458323520306,0.9699416131584694,0.9982553461547643
6,0.9749823167929474,0.9483147848985556,0.9749823167929474
7,0.9545392847459355,0.9697348042314817,0.9372791526715718
8,0.9469154710066944,0.9523743796841717,0.9435403737694328
9,0.9955169431762222,0.9682130421124499,0.9955035510661324
10,0.9689175493449526,0.9658579114258348,0.9689175493449526
11,0.9721390772594177,0.8841783352658029,0.9801553555541452
12,0.9970583497291094,0.9763571060500034,0.9972646749013722
13,0.9914783043152041,0.9795264010516953,0.9918167320339383
14,0.9882283921335784,0.7620733232177662,0.9494082536092675
15,0.9824114679754149,0.9860227199408352,0.9822472270212151
16,0.9717814355131935,0.9745506849783065,0.9742549951683885
17,0.9914115248723754,0.6623442028443168,0.9450836387254918
18,0.9628598116002213,0.9075149155198261,0.9643216182623877
19,0.9982917909367086,0.9958631318071125,0.9982917909367086
20,0.9649493506590441,0.9135284601706002,0.9746366408458769
21,0.9820314681257867,0.9840754290609673,0.9826169365292194
22,0.9719185278132388,0.8412057202910325,0.9776361623849696
23,0.983470668304784,0.9635765260937305,0.9851067818297806
24,0.969809148972849,0.9685472392853088,0.9597336051058339
25,0.9640645419245304,0.9484693165894252,0.9639097704104237
26,0.9802541053702322,0.9833245611807818,0.9789649199555325
27,0.9931447785508757,0.817652411322779,0.9796812991504198
28,0.987806554143757,0.7683249418737256,0.9507507277854831
29,0.985458241754383,0.9152997438175201,0.950520661733749
30,0.9768371703328826,0.7162404486418842,0.9669401409765713
31,0.9903269537223227,0.9892200075095475,0.9903514181876363
32,0.9844518339473379,0.9843857234584429,0.9844518339473379
33,0.9743609110811496,0.9742862572322286,0.9758249900720148
34,0.9701864264527733,0.9739027163955748,0.9833002013764743
35,0.9957405277388713,0.9943448249045267,0.9958064308836245
36,0.9860577925901711,0.9771329559964901,0.9860577925901711
37,0.9783111750418416,0.9434036612238443,0.9783111750418416
38,0.9905352721182369,0.9653066462969419,0.9879240872127178
39,0.9844239427604545,0.9832584185627647,0.983685728331387
40,0.9801952093593396,0.9777978879438882,0.9805059746862976
41,0.9710395589166287,0.9949392809592917,0.9710395589166287
42,0.9925923455083692,0.9876922440433025,0.9925923455083692
43,0.9857541245549045,0.982790591990109,0.978316498161989
44,0.9938699314233752,0.9847395805413708,0.992345383487687
45,0.9955811831043412,0.9947411178895661,0.9947269595362866
46,0.9773127380354049,0.9867923787488987,0.9773127380354049
47,0.973182807595613,0.973182807595613,0.973182807595613
48,0.9822729505935723,0.980644074774362,0.9842254520689463
49,0.9907828408828452,0.9901369899390269,0.9908704638346928
50,0.9971685228555321,0.9959758110910971,0.9971685228555321
51,0.9847074634283158,0.9218697435184877,0.9815623195944284
52,0.9975662098824579,0.9974283559527134,0.9974283559527134
53,0.9877720200006411,0.986891789012453,0.9863281465364336
54,0.9802843711005922,0.9736137882392485,0.9802843711005922
55,0.968816967078304,0.9598131988164759,0.9617199009383699
