query,completo
0,0.9660369705871639
1,0.9705669479986534
2,0.9938125636979421
3,0.9447658889774302
4,0.9504318313235595
5,1.0
6,1.0
7,1.0
8,0.9678575624849973
9,1.0
10,0.9811031470861756
11,1.0
12,0.9694414781742521
13,0.9821490166714711
14,0.9473635789834088
15,0.9600524280963627
16,1.0
17,1.0
18,1.0
19,0.9817058637715745
20,0.9144897888714818
21,0.9051223288428507
22,0.987728993431333
23,1.0
24,0.9817058637715745
25,1.0
26,0.8861197697297453
27,1.0
28,0.9008636626471189
29,1.0
30,1.0
31,0.9505110603431368
32,0.9692201653995299
33,0.9706602663443553
34,1.0
35,0.9877841797012169
36,0.9655087968418041
37,1.0
38,0.9955082081581627
39,0.9608008655106622
40,0.9681896059005243
41,0.9643012139909657
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,0.8989539030315448
48,0.9504318313235595
49,0.9943899986877236
50,1.0
51,0.94497705842548
52,1.0
53,0.9863836279089951
54,1.0
55,1.0
56,0.9817714194842672
57,0.9705669479986534
58,0.8839269150077773
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,0.9874037851435693
65,1.0
66,0.960010250713034
67,0.9705669479986534
68,0.9938920898506084
69,0.9504318313235595
70,0.9097220016634356
71,1.0
72,0.9880462979175427
73,0.9851429892008043
74,0.984094802950262
75,1.0
76,1.0
77,1.0
78,0.9904274075370948
79,1.0
80,0.9821490166714711
81,1.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,0.990286731562145
88,0.9309870410692992
89,0.9114438247615413
90,1.0
91,0.9167753565287659
92,1.0
93,0.9323376556024546
94,1.0
95,1.0
96,0.9937326358065153
97,1.0
98,0.9520920605884663
99,0.9533497162960898
