query,completo,solo_r,knn_euclideo
0,0.9579108650085635,0.9562658345058895,0.9572160944005199
1,0.8489907153527285,0.8882063442366048,0.9613947875749096
2,0.9698656243787487,0.9943639794825126,0.9678575624849977
3,0.8462257375277114,0.840553111835933,0.8462257375277114
4,0.9817058637715745,0.9817058637715745,1.0
5,0.9616591738471044,0.9607121450005558,0.9973084443308621
6,1.0,1.0,1.0
7,1.0,1.0,1.0
8,0.9834460349461303,0.9762438664873144,0.9792035728282444
9,0.9438037361024266,0.9881210202420618,0.9825621527500198
10,0.8739275599692423,0.8708221300206387,0.8930638975376478
11,1.0,1.0,1.0
12,0.9455322908429634,0.9418120109492606,0.9840320230013329
13,0.9434776434073923,0.8890145708635238,0.9313877781475967
14,0.9591176715077611,0.9825870198881506,0.9433361242723806
15,0.9365697493974477,0.9279399437497652,0.9874037851435695
16,1.0,1.0,1.0
17,0.9951473215556387,0.9949675927243659,0.9951473215556387
18,0.9962500333886408,1.0,0.9962500333886408
19,0.9569217794333542,0.9712811862889028,0.9569217794333542
20,0.8363678715099551,0.8621388832967231,0.8408753041151902
21,0.9394066320690048,0.9063817534218257,0.9205416783325339
22,0.9518821600222663,0.9661324572878364,0.9513556166232061
23,0.9911374064352055,1.0,1.0
24,0.9593235502232003,0.9554657482719634,0.9593235502232003
25,1.0,1.0,1.0
26,0.9192200847574491,0.9262500129612048,0.9192200847574491
27,0.9888150886587238,1.0,0.9888150886587238
28,0.9008636626471189,0.9008636626471189,0.9008636626471189
29,0.917743344365233,0.9061714740424368,0.9061714740424368
30,1.0,1.0,1.0
31,0.9463900535934539,0.8745555200282626,0.9272618146104505
32,0.9450484262168244,0.9804995981646777,0.914105646960961
33,0.9730082853204107,0.8595671544459681,0.9778241316398716
34,0.9905660377358492,0.9871794871794871,0.9903846153846154
35,0.9411338959973067,0.9384027161679368,0.9611164937589665
36,0.9157438728242137,0.9238521410745472,0.926356718851838
37,0.962962962962963,1.0,0.9642857142857143
38,0.9924695113212711,0.9480439145456624,0.9924254722366785
39,0.9693877551020408,0.9693877551020408,0.9693877551020408
40,0.993421052631579,0.9948006117753206,0.993421052631579
41,0.984375,0.9833333333333332,0.984375
42,0.9952077179549496,0.9943524145198872,0.9950879109038233
43,1.0,1.0,1.0
44,1.0,1.0,1.0
45,1.0,0.9803779653324356,1.0
46,0.9662982850306069,0.9661922658548985,0.9662982850306069
47,0.85278318848985,0.8572461127414298,0.8853461141592993
48,0.9088476511464524,0.9106218708129711,0.9088476511464524
49,0.9590619130636552,0.9484851238658132,0.9967982765022565
50,0.9862672437927761,0.9170765817276982,0.9862672437927761
51,0.9615384615384615,0.9708615550078017,0.9615384615384615
52,0.9634117275431491,0.9712811862889028,0.9817058637715745
53,0.9205591595238732,0.9236930629729504,1.0
54,0.950115758062882,0.9510916635831662,0.9407738896802829
55,1.0,1.0,1.0
56,0.9659508196989955,0.8382903855352729,0.9805068576409619
57,0.9705669479986534,0.9803779653324356,0.9705669479986534
58,0.8523624951375569,0.8546821190318133,0.8523624951375569
59,0.9936073095598202,1.0,1.0
60,1.0,1.0,1.0
61,0.9481013379361659,0.947297019253751,0.9482871379965414
62,0.9512557353936301,0.9512557353936301,0.9512557353936301
63,0.974830924984083,0.9545316595128016,0.9655864419937075
64,0.9248065240494546,0.8543903783893463,0.899312954109992
65,0.9765471052501817,1.0,0.9765471052501817
66,0.914105646960961,0.9003462583728619,0.907583159177466
67,0.9909568939467541,0.9862111411935881,0.9909568939467541
68,0.9659730763827284,0.9770707707652236,0.9667145033748444
69,0.9196316556189337,0.9273596527249751,0.9196316556189337
70,0.9185710237118146,0.930634437535775,0.9258793078010507
71,1.0,1.0,1.0
72,0.9653140924176273,0.9781623683335071,0.987570011551818
73,0.9518332859819125,0.9490297216502336,0.9310991899601143
74,0.983045473180393,1.0,0.983045473180393
75,0.9931610047142568,0.9920211721666328,0.9933341438354149
76,1.0,1.0,1.0
77,0.907619345223478,0.9411934958761159,0.9074918795144903
78,0.9166169314379469,0.902008555996687,0.9167704387246725
79,1.0,1.0,1.0
80,0.907499223368381,0.9093762703741959,0.907499223368381
81,0.9991438123075205,1.0,0.9986589010521162
82,1.0,1.0,1.0
83,1.0,0.938399648590749,1.0
84,0.9891100490254664,0.9926455163348878,0.9907865724392881
85,0.9761904761904763,0.9909109948103508,0.9761904761904763
86,0.9949277727638397,1.0,0.9913343529588677
87,0.8528478852286381,0.8214405096650279,0.9980443293756799
88,0.9382480022898668,0.9686852374045504,0.9382845325899609
89,0.8870513827801814,0.8888654001702151,0.9026410794196615
90,1.0,1.0,1.0
91,0.9436670102704962,0.9103431195049708,0.9436670102704962
92,0.9705882352941176,1.0,0.9897959183673469
93,0.9229689092265928,0.9065260980764768,0.9361511941449321
94,1.0,1.0,1.0
95,0.9817058637715745,0.9643507295162422,0.9817058637715745
96,0.9664454959139286,0.9713596486215581,0.974208504905805
97,0.9852941176470588,0.9852941176470588,0.9852941176470588
98,0.9331298238727326,0.8856621082567145,0.9228384384953057
99,0.9654127799082485,0.9673329897654457,0.9654127799082485
