query,completo
0,0.9587264843070996
1,0.9803779653324356
2,0.8936212971913369
3,0.8031577827103454
4,0.9643507295162422
5,1.0
6,0.9291648497608683
7,1.0
8,0.8961805820864496
9,0.8284546246021065
10,0.9243375654932989
11,0.9722222222222223
12,0.9290156521048414
13,0.9784682794817998
14,0.9497907235166867
15,0.9475054054483448
16,1.0
17,0.8478333285894863
18,0.9008636626471189
19,0.9712811862889028
20,0.8521839024374986
21,0.8779113102837656
22,0.9387151759177303
23,1.0
24,0.9643507295162422
25,1.0
26,0.8420497326987575
27,1.0
28,0.9092278410749921
29,0.80502294157452
30,0.9496666729980487
31,0.8639667773759241
32,0.8822625132819569
33,0.8682369765002009
34,0.9893617021276596
35,0.8871990307568574
36,0.7985919784061339
37,0.9545454545454546
38,0.93121042108397
39,1.0
40,1.0
41,1.0
42,0.9008636626471189
43,0.990844829195184
44,1.0
45,0.9897001476453393
46,0.9129773003702456
47,0.8655905227853729
48,0.9008636626471189
49,0.959776419882928
50,1.0
51,0.9414885958886412
52,0.9817058637715745
53,0.7767999087404326
54,0.914105646960961
55,1.0
56,0.9204157425236463
57,0.9784197580229022
58,0.853740937130448
59,0.9941000010368963
60,0.8638301838458918
61,0.9643507295162422
62,0.9757660254272347
63,0.9158780570245708
64,0.9064022601231523
65,1.0
66,0.8844684914346129
67,0.9673329897654457
68,0.9399019579938155
69,0.9448618690760108
70,0.8272393389938256
71,0.980502294157452
72,0.8537985042584781
73,0.9211556329442819
74,0.9874208349402916
75,0.9959901447692723
76,1.0
77,0.9111760708283562
78,0.9510308537558694
79,0.9673329897654457
80,0.9083425343420081
81,0.9448125944689353
82,0.9897001476453393
83,1.0
84,0.9549950303140341
85,0.9163197722351846
86,1.0
87,0.9243024250016384
88,0.8556984974059615
89,0.8724358394349663
90,1.0
91,0.859040653907687
92,1.0
93,0.8991295705946092
94,1.0
95,1.0
96,0.8587094666680813
97,0.9461077330248091
98,0.9122328938329616
99,0.914105646960961
