query,completo,solo_r,knn_euclideo
0,0.9791238047464931,0.9318027494333714,0.968668279508234
1,0.8489450290331269,0.8882063442366048,0.9491079144011154
2,0.9078200377919327,0.9306220721079502,0.9705786679477418
3,0.8362939704976012,0.8708150959277929,0.8362939704976012
4,0.9817058637715745,0.9817058637715745,0.9817058637715745
5,0.994981492943276,1.0,0.9954377208575237
6,1.0,1.0,1.0
7,0.9712811862889028,0.9712811862889028,0.9712811862889028
8,0.9870166612105142,0.9434266277563618,0.9905388954720558
9,0.9482168060705428,0.9899348916509031,0.9482168060705428
10,0.9901250185836498,0.983833719172463,0.9524044347028549
11,0.9807692307692306,1.0,0.9827586206896551
12,0.9840320230013329,0.9473044872001273,0.8941486061570109
13,0.9943120151959738,0.9813927491171477,0.9973630539536683
14,0.9701125538173491,0.9459942731357732,0.9872788203615118
15,0.9459942731357732,0.9142337818387397,0.9749232146973144
16,1.0,1.0,1.0
17,0.9469341783988316,1.0,0.9469341783988316
18,0.9972710616132351,1.0,0.9982454383203644
19,0.903053269276148,0.933037364884516,0.9712811862889028
20,0.8408915462603297,0.8640608704715667,0.8552359716124249
21,0.929786315066369,0.9063817534218257,0.8932105705237181
22,0.9331324025705148,0.885444219721632,0.9315647830478521
23,0.9941000010368963,1.0,0.9936785725395318
24,0.9465588979263562,0.9233852542132969,0.9554657482719634
25,1.0,1.0,1.0
26,0.9180212897350369,0.8982173067943859,0.9248709058882622
27,0.9885207488865848,1.0,0.9905116641981582
28,0.9041938925428319,0.9205120190318256,0.9041938925428319
29,0.9809137635403145,0.9840948029502621,0.9809137635403145
30,1.0,1.0,1.0
31,0.9201505596952692,0.8745555200282626,0.9267006359606232
32,0.9053447138787777,0.9003462583728619,0.9033862457906211
33,0.9068766684300935,0.8909363229320079,0.9751238805599203
34,1.0,1.0,1.0
35,0.8888544724511949,0.9605819016965376,0.9608927099659939
36,0.9311161662118108,0.9238521410745472,0.9233184448461977
37,0.962962962962963,1.0,0.962962962962963
38,0.9955082081581627,0.9497907235166867,0.9955082081581627
39,1.0,1.0,1.0
40,0.9948006117753206,1.0,0.9898713216402347
41,0.984375,1.0,0.9833333333333332
42,0.9784114389081755,1.0,0.9784114389081755
43,0.9959178090154867,1.0,0.9959178090154867
44,0.993715237354624,1.0,0.9905660377358492
45,0.9121475312124349,0.8950641995733325,1.0
46,0.9008636626471189,0.9477275518898809,0.9008636626471189
47,0.9476826611907747,0.8977188006502751,0.9528176956475558
48,0.9569217794333542,0.94699559526091,0.9569217794333542
49,0.9622292076108959,0.9307760691850626,0.9976970443253749
50,0.9881033215733698,1.0,0.991769593541325
51,0.9615384615384615,0.9633180389503199,0.9615384615384615
52,0.9712811862889028,0.9418120109492606,0.9712811862889028
53,0.9543093294268257,0.9236930629729504,0.9800213013631186
54,0.9239166642947432,0.8902249950189607,0.9113991529088643
55,1.0,1.0,1.0
56,0.915425601610395,0.8456086253672631,0.9580003103303367
57,0.913956547966871,0.8902249950189607,0.9705669479986534
58,0.8433784106733515,0.8548113414929892,0.8525186732943868
59,0.996173582962195,1.0,0.9918032786885247
60,1.0,1.0,1.0
61,0.9589461920011703,1.0,0.9589461920011703
62,0.9772727272727272,1.0,0.9772727272727272
63,0.9602573219360949,0.9344290097887917,0.966399976893021
64,0.892223648096832,0.8841083045941931,0.895059370502096
65,0.9545454545454546,1.0,0.9545454545454546
66,0.914105646960961,0.9003462583728619,0.907583159177466
67,0.9835362362472453,0.9897001476453393,0.9834317631727013
68,0.9297841534959502,0.8896410198024447,0.8955500573611846
69,0.9859481802411728,1.0,0.9859481802411728
70,0.9446085047675988,0.930634437535775,0.9416954295164349
71,1.0,1.0,1.0
72,0.9625525645976315,0.9428101181848108,0.9869875740279859
73,0.9108020128879087,0.9490297216502336,0.9677435621258104
74,0.976125258151982,1.0,0.97
75,0.9932486841409971,1.0,0.9932486841409971
76,1.0,1.0,1.0
77,0.9071407806704809,0.938399648590749,0.9081823187715081
78,0.8493990637406819,0.9031251456854447,0.9200789611555009
79,1.0,1.0,1.0
80,0.907610058524915,0.9500534332334154,0.907610058524915
81,0.9964434023737659,1.0,0.9981652472563077
82,0.947127279772164,0.9326166614484351,1.0
83,0.94699559526091,0.938399648590749,1.0
84,0.9941096851116632,0.9926455163348878,0.9953210954555015
85,0.9736842105263158,0.9303168775031578,0.9687499999999999
86,1.0,1.0,1.0
87,0.9089525974737083,0.8581051191649522,0.9679732628661954
88,0.9745549401638064,0.9686852374045504,0.9752573463586551
89,0.8457112414842847,0.8906835346312274,0.8665048509813845
90,1.0,1.0,1.0
91,0.9171475349228572,0.9083928520601641,0.8539171045132788
92,0.9897959183673469,1.0,0.9897959183673469
93,0.9229689092265928,0.9065260980764768,0.9454659688621043
94,1.0,1.0,1.0
95,0.9643507295162422,0.9643507295162422,0.9643507295162422
96,0.9508839998642308,0.9463923800181311,0.9595196949247574
97,0.9941488595888641,1.0,0.9941488595888641
98,0.929114303385573,0.8461538461538459,0.9235107917521481
99,0.9770707707652236,0.9803779653324356,0.9763580231162872
