query,completo
0,0.9544623251693235
1,0.9873840140336064
2,0.9746048747928392
3,0.96853963834088
4,0.968931687019544
5,0.9921024448519867
6,0.9423655291393704
7,0.9238158864135659
8,0.956310171618078
9,0.967945827980766
10,0.9585530032798742
11,0.8700503424559175
12,0.9941930825389331
13,0.9518545060433931
14,0.9868364660278767
15,0.9038805318993831
16,0.9782093622636674
17,0.981398567326085
18,0.9701428022511452
19,0.9832528336478134
20,0.9371611556729749
21,0.9285270136268614
22,0.9345816965741541
23,0.9394355915572916
24,0.9773291715597613
25,0.9833163769147594
26,0.9556258649359121
27,0.9576009091070233
28,0.991924750561885
29,0.9073421478752368
30,0.8294628240519526
31,0.9534924745178387
32,0.956463425048937
33,0.9800522268431096
34,0.9548617395439032
35,0.9585669782188266
36,0.960927982543961
37,0.9955358046539501
38,0.979276720613508
39,0.8482981349559428
40,0.9590748938432189
41,0.9966070411585595
42,0.9872324119914054
43,0.9921848320677474
44,0.9496085862271991
45,0.9660834738280027
46,0.9733522880592379
47,0.9633067749832105
48,0.9916875456759405
49,0.9760513252880625
50,0.9424221145466471
51,0.9827557650222343
52,0.9859771849283421
53,0.9507282384007072
54,0.9707142134377196
55,0.9606384692306665
56,0.9479481696676383
57,0.8802624763716634
58,0.9498229607161643
59,0.928938915012702
60,0.9865609454752203
61,0.9925766562715117
62,0.9787547762925144
63,0.9369457302074328
64,0.9194943651303465
65,0.9372956744057314
66,0.938915369971781
67,0.9886144871468981
68,0.9720040201075063
69,0.9818519417728245
70,0.795250953385895
71,0.9510245444908685
72,0.9624644469760831
73,0.945436530838444
74,0.9273884622847671
75,0.9856332625825345
76,0.9589792561810927
77,0.9822114136239397
78,0.9478383123619953
79,0.9782619000192915
80,0.9699584235363243
81,0.9556463359050361
82,0.9808549504221897
83,0.9810128203153301
84,0.9123027784101763
85,0.9356809861789157
86,0.988789930338872
87,0.9652762072651706
88,0.9745703128121749
89,0.9804446806509727
90,0.9703465950328388
91,0.9533418075137962
92,0.9770153967915063
93,0.9837504843523026
94,0.9763979565555994
95,0.9580102058676658
96,0.9872254846334566
97,0.9430413431520578
98,0.9801841736605584
99,0.9693293330208622
