query,completo
0,0.9678575624849975
1,0.9675656185429158
2,0.9974537474936094
3,0.9550313630547734
4,1.0
5,1.0
6,1.0
7,1.0
8,0.9918750904541681
9,0.987349012779426
10,0.9859806352414436
11,1.0
12,0.9977500061791469
13,0.9938203652479539
14,0.979046895982857
15,0.9779188331057871
16,1.0
17,1.0
18,1.0
19,0.9817058637715745
20,0.8464826496602891
21,0.9535445850021051
22,0.9759064022520775
23,1.0
24,0.9569217794333542
25,1.0
26,0.9168083639760546
27,0.9977607756611493
28,1.0
29,0.9681896059005243
30,1.0
31,0.9213398067005246
32,0.9411338959973067
33,0.9733318510892307
34,1.0
35,0.9502492213893287
36,0.9025392979017318
37,1.0
38,0.9872788203615118
39,1.0
40,1.0
41,0.983045473180393
42,0.9504318313235595
43,1.0
44,1.0
45,1.0
46,0.9504318313235595
47,0.8989539030315448
48,0.9569217794333542
49,0.9985958121484935
50,1.0
51,0.961004588314904
52,0.9634117275431491
53,0.9087355247690917
54,0.9468817998296744
55,1.0
56,0.9884941732303262
57,0.9705669479986534
58,0.8544375193731588
59,1.0
60,1.0
61,0.9435593591982605
62,1.0
63,1.0
64,0.9469963914539469
65,1.0
66,0.964099031532238
67,0.9705669479986534
68,0.9938920898506084
69,0.9215281034689236
70,0.9491152064049233
71,1.0
72,0.9814752515140769
73,0.9899138256111094
74,1.0
75,0.9990160983965656
76,1.0
77,0.9634117275431491
78,0.9809219276072597
79,1.0
80,0.9572102173272817
81,1.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,0.9986006001409052
88,0.9430930387575206
89,0.8366964194832285
90,1.0
91,0.8948861482980697
92,1.0
93,0.9055914326758097
94,1.0
95,0.9817058637715745
96,0.9965034875989792
97,0.9838709677419354
98,0.9545549740517536
99,0.9519380193290302
