query,completo
0,0.9468322217546262
1,0.9686429730078358
2,0.948286170097308
3,0.8578250132822861
4,0.924859673942048
5,0.9728540304428263
6,0.9554615745936492
7,0.9070198269156933
8,0.9480041815603245
9,0.975348506184331
10,0.9724660782652937
11,0.9588632011066284
12,0.9292956619727886
13,0.9568592107015467
14,0.926786292428847
15,0.9290341296674957
16,0.8778945442780589
17,0.9721602643616946
18,0.913805480181836
19,0.9819470242886876
20,0.9447471593418821
21,0.9269808659319637
22,0.9297371072116318
23,0.9593332473540344
24,0.9466069479790009
25,0.943521617727595
26,0.9338294634527196
27,0.9356101060289479
28,0.947291112001333
29,0.9302509644781262
30,0.9524816884428942
31,0.9430521966404207
32,0.9778645240504719
33,0.9323090108469091
34,0.8513446297716157
35,0.9682183409218148
36,0.9461460510134293
37,0.9772760729146144
38,0.9581473012732291
39,0.9450539728028894
40,0.9622037851013895
41,0.9787859836063375
42,0.9194802929316667
43,0.935261909754155
44,0.9776940032778686
45,0.9677466144863776
46,0.9138791875676239
47,0.9559904725557468
48,0.9605221689631454
49,0.9662625245042977
50,0.9450772643735109
51,0.9466982616993427
52,0.9572414817043771
53,0.9121272088700642
54,0.9582517980909688
55,0.9401200259290227
56,0.9334913889625964
57,0.9569223564879279
58,0.9151129330985768
59,0.9774770382784976
60,0.9580817084386372
61,0.9748814017827894
62,0.9703802776226398
63,0.9160245783060749
64,0.9657315796815789
65,0.9307006799799278
66,0.9536644571577967
67,0.9623459184617823
68,0.9715016249618759
69,0.9654418127195064
70,0.9127231165161264
71,0.9642256968496746
72,0.9487540577030035
73,0.9575178320448153
74,0.8992344739649262
75,0.9313780654108577
76,0.9641767685718757
77,0.9694280979140748
78,0.9421046844582589
79,0.9464134411833077
80,0.9598060304906505
81,0.9689075163245046
82,0.9553100218783799
83,0.9608014649757719
84,0.984606867316909
85,0.9296646078776656
86,0.9114853732566301
87,0.9120814017150133
88,0.9368182447254161
89,0.9487862769370222
90,0.8736117021494464
91,0.9386336785553575
92,0.9517930184578167
93,0.9860754330960564
94,0.9663215003609577
95,0.9401629353717066
96,0.938398338015251
97,0.9144756950584246
98,0.9669726807385102
99,0.9800448095480373
