query,completo,solo_r,knn_euclideo
0,0.9321815551924972,0.9562658345058895,0.9324899202377651
1,0.9650767111893772,0.9775642189676814,0.9650767111893772
2,0.8699661227739657,0.8897607038724759,0.854633653792703
3,0.870193813906211,0.9725973361064362,0.870193813906211
4,0.9980504870226271,0.948896147885083,0.9980504870226271
5,0.9008636626471189,0.9008636626471189,0.9008636626471189
6,0.9375,1.0,0.9473684210526315
7,0.960049806590976,0.9817058637715745,0.960049806590976
8,0.9498812894198417,0.9616983829338428,0.9510042779983433
9,0.8910870944201027,0.9172368835495673,0.8914821916009924
10,0.8767719452196201,0.9451715490453368,0.8740836017062086
11,0.9722222222222223,0.9333333333333335,0.9722222222222223
12,0.8820956696753038,0.8960713806020685,0.8859149182228347
13,0.9046783004527809,0.915177215361597,0.9184100595155755
14,0.9411960650221598,0.933256605878736,0.9696015889190158
15,0.9590456497144324,0.9542581470132975,0.9328680969637776
16,0.9868554792072711,1.0,0.9868554792072711
17,0.8547827821025149,0.8547827821025149,0.8282679440835752
18,0.9973448167047694,1.0,0.9978630757642817
19,0.9817058637715745,0.9817058637715745,0.9817058637715745
20,0.8704567650043463,0.8621388832967231,0.8486194873036335
21,0.9333333333333331,0.9510592028249654,0.9333333333333331
22,0.918912867863405,0.8978302162424494,0.9163148521305987
23,1.0,1.0,0.978326534421252
24,0.9817058637715745,0.9554657482719635,0.9817058637715745
25,0.9913343529588677,0.9913343529588677,0.9913343529588677
26,0.9489439115572609,0.8961401089738631,0.9489439115572609
27,1.0,1.0,0.9939415063568088
28,0.8940389379300953,0.8940389379300953,0.8940389379300953
29,0.8313005178654831,0.8275576801999333,0.835460552008241
30,0.9545454545454546,0.9545454545454546,0.9545454545454546
31,0.9311216074239826,0.9117070338310087,0.9311279450495621
32,0.9434592671773775,0.9804995981646777,0.9411338959973067
33,0.9205824615292928,0.8418339091114224,0.9348078413611481
34,0.9818181818181818,0.9886363636363636,0.9811320754716981
35,0.9817213160309604,0.9778690178736315,0.915424477017111
36,0.9219422589509351,0.953829360692813,0.9219422589509352
37,0.9615384615384615,1.0,0.9615384615384615
38,0.9647930580883703,0.9398601588769049,0.966971187954092
39,0.9693877551020408,0.9888888888888888,0.9693877551020408
40,0.9753086419753086,0.98125,0.9753086419753086
41,0.9558823529411764,0.9827586206896551,0.9558823529411764
42,0.8916644603241108,0.9751170140447764,0.8961738732275462
43,0.9905171403845701,1.0,0.9907189033551111
44,0.9941723110015602,0.9938360981747274,0.9940643908349225
45,0.9469341783988316,0.9803779653324356,0.9411338959973067
46,0.96659139686933,0.96659139686933,0.96659139686933
47,0.8914389218165382,0.8667345673185832,0.8989539030315448
48,0.9008636626471189,0.9078895725265325,0.9008636626471189
49,0.9812309783087263,0.9799961549067143,0.9812309783087263
50,0.9831303739518853,0.8796625314922046,0.9857767882139465
51,0.9642857142857143,0.9615384615384615,0.9615384615384615
52,1.0,0.9712811862889028,0.9634117275431491
53,0.8596157453674702,0.9794691623496763,0.8447240147992041
54,0.9411338959973067,0.8984893521373305,0.9293306614052117
55,1.0,1.0,1.0
56,0.8978183292026933,0.8382903855352729,0.8890680891313207
57,0.9705669479986534,0.9803779653324356,0.9705669479986534
58,0.8478333285894863,0.8534369912485867,0.8478333285894863
59,0.9948455284416348,1.0,0.9814307563404305
60,0.9462202974878748,0.9462997725111649,0.9462202974878748
61,0.9008636626471189,0.9008636626471189,0.9008636626471189
62,0.9074074074074076,0.9230769230769231,0.9230769230769231
63,0.9685002804645839,0.9650473582480371,0.9685002804645839
64,0.9266103441981067,0.9206712513174674,0.9123026266718612
65,0.9583333333333334,0.9700035294730032,0.9400000000000001
66,0.9600767678694125,0.9174452699583787,0.9367516260174574
67,0.9698112600785599,0.9716655361330275,0.9717505012440567
68,0.9461813465321836,0.9449658318855516,0.9461813465321836
69,0.8841810022277279,0.9196316556189337,0.8841810022277279
70,0.9434043658603325,0.9628226813794695,0.9676670910805828
71,0.9672935821516142,1.0,0.9732897587571514
72,0.9793448037613247,0.9076672538543811,0.931724903600557
73,0.9654244887907296,0.9490297216502336,0.9693310284275741
74,0.9705882352941176,0.9897380495565536,0.9766027529889423
75,0.9931038973158529,0.9945145558645601,0.9931038973158529
76,0.971153846153846,1.0,0.9705882352941176
77,0.892961349816881,0.9051350444698812,0.892961349816881
78,0.9094703082876977,0.9070194535262938,0.9269443275195407
79,0.9957528356758429,1.0,0.9954980058163935
80,0.9072860788365851,0.9093762703741959,0.9073912670470817
81,0.9966003110925702,1.0,0.9946400770451355
82,0.9705669479986534,1.0,0.9705669479986534
83,1.0,1.0,1.0
84,0.9467051992491166,0.886774018161831,0.9431426913518293
85,0.9583333333333334,0.9565217391304348,0.9565217391304348
86,0.9807692307692306,0.9895833333333333,0.9803921568627451
87,0.9745326060869791,0.8721403451736306,0.9917236030164649
88,0.9400221955536663,0.9411338959973067,0.9400221955536663
89,0.8366964194832284,0.8870094646140276,0.8366964194832284
90,1.0,1.0,1.0
91,0.8508752165513827,0.907583159177466,0.8508752165513827
92,0.9607843137254902,0.9607843137254902,0.9607843137254902
93,0.8853552841282691,0.8997977347311737,0.8859267673020114
94,1.0,1.0,1.0
95,0.8922015120447427,0.9088476511464524,0.8936943668517989
96,0.9698846212425504,0.9825626910534211,0.970928861589036
97,0.9743589743589743,0.9861111111111112,0.9743589743589743
98,0.9545549740517536,0.9331298238727326,0.9545549740517536
99,0.9813135816349328,0.9797037175246078,0.9066994325921797
