query,completo
0,0.9535420980326743
1,0.9890089550008102
2,0.9754713039579002
3,0.9717701327881751
4,0.937138039608845
5,0.992102450549868
6,0.9635851641126003
7,0.9486868718882717
8,0.9861929989216003
9,0.9939676010984293
10,0.9907989110970795
11,0.8939447928770603
12,0.997081277511454
13,0.9973270843182211
14,0.9890999549589613
15,0.9800617743919133
16,0.8984341190687611
17,0.9887778048312824
18,0.9441993293495614
19,0.9958987246645234
20,0.9619700078206916
21,0.9842403971353026
22,0.9757891534781615
23,0.9775967156143591
24,0.9788362273008978
25,0.9776058820943867
26,0.9622106688003141
27,0.9967742385572249
28,0.9855808535978722
29,0.9636479986668645
30,0.927377478276709
31,0.990815249899801
32,0.971021497475901
33,0.9736763413631818
34,0.9795185975938031
35,0.9948219635706426
36,0.9799510188903768
37,0.9952666110628705
38,0.963390072847856
39,0.9837116803243173
40,0.9909905207863328
41,0.996935883871061
42,0.9827249827039561
43,0.9973669568756569
44,0.9753627621839661
45,0.9904819059161639
46,0.9898401475051646
47,0.9513423344912972
48,0.9941211624576474
49,0.9951606789529832
50,0.9831994637015284
51,0.9821498449593248
52,0.9793757092804174
53,0.9877017387349788
54,0.9850629402039679
55,0.9762177533218143
56,0.9836327649605314
57,0.9939329287398365
58,0.984387088570302
59,0.9825265724532594
60,0.9898631382850285
61,0.9858947635404195
62,0.9443111288842386
63,0.9669851350102022
64,0.8963699689769623
65,0.9505556810489624
66,0.9846497522305262
67,0.9907120533151516
68,0.9957498400149127
69,0.9911911981625293
70,0.9737158653387634
71,0.9825785446218553
72,0.9939394043861939
73,0.9813947203528357
74,0.9433781913715975
75,0.9778805292553494
76,0.9838920135679755
77,0.9851882924809027
78,0.9810226845953568
79,0.9944957768553186
80,0.9876919289005394
81,0.9957717758206672
82,0.9819770151386111
83,0.9863976021985992
84,0.9827114337928811
85,0.9565287468467066
86,0.9912841117343888
87,0.9829620260839365
88,0.9742841999809191
89,0.9781448650972012
90,0.9863996212693104
91,0.9818955471762748
92,0.9846899675701087
93,0.9849423542187133
94,0.9702077135692222
95,0.9954371571500982
96,0.9963993019314914
97,0.9777175178535114
98,0.9959886820156176
99,0.9920929499895071
