query,completo
0,0.651260618546366
1,0.5164326250303658
2,0.7375637772348272
3,0.3780806704778566
4,0.4043180895459032
5,0.46479941414450854
6,0.46440965993893574
7,0.6827917497907336
8,0.569180317216207
9,0.42848524826017087
10,0.44878710122671794
11,0.4571640687842931
12,0.7423339699431584
13,0.37452391938649676
14,0.5138849479425793
15,0.5305498680599741
16,0.2963124631337414
17,0.7214982430765574
18,0.35069227818395926
19,0.6733651688143625
20,0.4106806364431251
21,0.6098785447975602
22,0.5736997051108733
23,0.5788144701510798
24,0.27887365845026735
25,0.4316715777969389
26,0.4119147226128062
27,0.6217092165321487
28,0.6124655538641988
29,0.47023335820666917
30,0.3883360811991545
31,0.6359205945063217
32,0.44085826317818866
33,0.37798177101861563
34,0.4692738594710894
35,0.4314358590609097
36,0.41548868002542005
37,0.4858516572861762
38,0.6078684102799294
39,0.433951016733749
40,0.36873213159934726
41,0.41926954660199944
42,0.4744947027386211
43,0.4522844442125604
44,0.4461204120540985
45,0.5872938615992994
46,0.6198218370531038
47,0.4796192734664864
48,0.3406825307372557
49,0.6136318065572395
50,0.6844516030411291
51,0.4934776499117416
52,0.7335816731674784
53,0.35523583570730144
54,0.7291174092851085
55,0.44046930892859565
56,0.4273113797453442
57,0.37651770593498085
58,0.5282645075484941
59,0.5548070052585172
60,0.3654652350554447
61,0.5245988544499639
62,0.39018452426605454
63,0.6515824157553881
64,0.4256074009661497
65,0.4516497068439483
66,0.5391473704491495
67,0.4247844546939466
68,0.5381331599024121
69,0.44396305766987587
70,0.297851050101275
71,0.5969970840024517
72,0.45870988690399306
73,0.5925950811988102
74,0.5043907566905229
75,0.5136812267873124
76,0.3615445650425479
77,0.4516706557571439
78,0.4946655091101586
79,0.5646189445612838
80,0.428975772707884
81,0.420509632269587
82,0.5214507602483686
83,0.5173969912414292
84,0.4752480258746837
85,0.3696953811357112
86,0.5941149740375803
87,0.5660533413004589
88,0.551166695647129
89,0.4647220023625
90,0.659916557524687
91,0.4693909119948837
92,0.5459581216763719
93,0.5566959084439678
94,0.49134977756912207
95,0.48121878213619584
96,0.5044153815266319
97,0.46328180686740533
98,0.5542003622786279
99,0.5549158194673441
