query,completo
0,0.9540569617106502
1,0.9676810542912134
2,0.9616997535433869
3,0.9227779887434004
4,0.9817058637715745
5,1.0
6,0.9269950816549044
7,1.0
8,0.9548545885887763
9,0.9424470768450462
10,0.824554260823373
11,1.0
12,1.0
13,0.9341260555434642
14,0.9220642683334804
15,0.930653242435235
16,1.0
17,0.9473719355612111
18,0.9588159812388601
19,0.9817058637715745
20,0.8848687709155788
21,0.8386765024576972
22,0.9397995387393233
23,0.9935243913819594
24,0.9423456905221581
25,1.0
26,0.9060337360991945
27,0.9839738552542908
28,0.9058420665966816
29,0.9302535396441836
30,1.0
31,0.9439041643796905
32,0.9776373247732094
33,0.9425757091294491
34,1.0
35,0.9005915224427881
36,0.8463385326148387
37,0.9615384615384615
38,0.9919469056086833
39,1.0
40,0.9859154929577465
41,1.0
42,0.9454489300652634
43,0.9946803470450027
44,1.0
45,0.9938920898506084
46,0.9712811862889028
47,0.9482176531790937
48,0.9524676393549896
49,0.9727409094635633
50,1.0
51,0.9675038235957535
52,0.9817058637715745
53,0.999077055734601
54,0.9310679798969597
55,1.0
56,0.8874701495124471
57,0.9803779653324356
58,0.8575386854782088
59,1.0
60,0.9455888139134416
61,0.9952077179549496
62,1.0
63,0.9075787191372269
64,0.9485308562737359
65,0.9758636406054851
66,0.9518086252031585
67,0.964099031532238
68,0.9863929530781276
69,0.9196316556189337
70,0.8814539535592472
71,1.0
72,0.9561254719109024
73,0.9813636719001767
74,0.9761904761904763
75,0.9964600006221379
76,1.0
77,0.9712811862889028
78,0.9101484313887056
79,0.8576202724668917
80,0.9026484241636419
81,0.94527446189179
82,0.9938920898506084
83,1.0
84,0.9208162309255806
85,0.9545454545454546
86,1.0
87,0.9971592062803848
88,0.9468782874123188
89,0.9195418373360658
90,1.0
91,0.8521470606336758
92,1.0
93,0.9296300128062952
94,1.0
95,1.0
96,0.9678575624849977
97,0.9848484848484849
98,0.9376840653843179
99,1.0
