query,completo
0,0.9616701261829397
1,0.9908907603948709
2,0.994068591332762
3,0.9712545700542154
4,0.9634117275431491
5,1.0
6,1.0
7,1.0
8,0.9678575624849973
9,0.9892924009027747
10,0.9938125636979421
11,1.0
12,1.0
13,0.9938203652479539
14,0.9962378929123429
15,0.9600524280963627
16,1.0
17,1.0
18,0.9995223861976882
19,0.9817058637715745
20,0.9144897888714818
21,0.9557097258688625
22,0.987728993431333
23,1.0
24,0.9817058637715745
25,1.0
26,0.9181577023676422
27,0.9942603744432924
28,1.0
29,1.0
30,1.0
31,0.9222093930797477
32,0.9743682286692289
33,0.9502477611198406
34,0.9918759558989384
35,0.9813162632348015
36,0.9357056010332837
37,1.0
38,0.9955082081581627
39,1.0
40,0.993421052631579
41,0.9876721963494544
42,0.9504318313235595
43,1.0
44,1.0
45,0.9533497162960898
46,1.0
47,0.9341318719042294
48,0.9504318313235595
49,1.0
50,1.0
51,0.9583333333333334
52,1.0
53,0.9340265049397942
54,0.9877841797012169
55,1.0
56,0.9884941732303262
57,0.9705669479986534
58,0.8575386854782088
59,1.0
60,0.9467375586564071
61,0.9634117275431491
62,0.9761904761904763
63,0.9609854066839545
64,0.9552257792505974
65,1.0
66,0.9938920898506084
67,0.9705669479986534
68,0.9705669479986534
69,0.9196316556189337
70,0.8729105522503531
71,1.0
72,0.9814752515140769
73,0.9899138256111094
74,0.9814307563404305
75,0.9981064572521564
76,1.0
77,1.0
78,0.9771741273130831
79,1.0
80,0.9851429892008046
81,1.0
82,0.9877841797012169
83,0.9504318313235595
84,0.9938125636979421
85,1.0
86,1.0
87,0.990286731562145
88,0.9309870410692992
89,0.852992931538752
90,1.0
91,0.89065737214045
92,1.0
93,0.9219484635455881
94,1.0
95,0.9634117275431491
96,0.9937326358065153
97,1.0
98,0.9545549740517536
99,0.9346659795308913
