query,completo
0,0.7871638275067198
1,0.7395334466591683
2,0.6157744288494899
3,0.643570595106697
4,0.6590671979395983
5,0.7683500028074166
6,0.7124630069083355
7,0.7348083402750336
8,0.539215944755263
9,0.46922114052367264
10,0.6324874682147557
11,0.7238767137792173
12,0.5601355264173157
13,0.7371682661789342
14,0.6668803777090012
15,0.7255681082507188
16,0.9260852545422736
17,0.6220464611619607
18,0.7686818795099439
19,0.671112289662743
20,0.7256892068230771
21,0.6690365662149903
22,0.6147929970623316
23,0.5728036462682501
24,0.6929492525637257
25,0.7905410190557838
26,0.6858840087981721
27,0.5717659703854221
28,0.5938129152108446
29,0.1853177592707085
30,0.354687682524205
31,0.49838299710224865
32,0.754532761181666
33,0.7116047265912109
34,0.895863359683992
35,0.6138354176413485
36,0.722434997914457
37,0.34943826473390355
38,0.7228646927722477
39,0.7684051702085753
40,0.9574284411791895
41,0.6117653997057527
42,0.7903946747145218
43,0.924301329451995
44,0.7305571539085968
45,0.6569719208233114
46,0.6196454967780949
47,0.6015398776350458
48,0.5797716703668649
49,0.6748164113899644
50,0.700802466512875
51,0.3176278706344277
52,0.4385139504723435
53,0.5810515498215731
54,0.5481627548511554
55,0.7239660704016799
56,0.8109083270145938
57,0.7196393054965801
58,0.6213868368100434
59,0.8101987172083424
60,0.6948035367194602
61,0.6182144755335606
62,0.38956607342170474
63,0.6699671549208032
64,0.725932574719205
65,0.717977663535343
66,0.6809125651646539
67,0.6809125651646539
68,0.552069191384015
69,0.3581679660959773
70,0.531527119116756
71,0.7867461507334154
72,0.5687735858299205
73,0.6464410271961685
74,0.6896188578006448
75,0.9227128302108009
76,0.4828250747254586
77,0.7247775250672843
78,0.6978672745340374
79,0.5114198177451319
80,0.8100445218331708
81,0.7865127265153411
82,0.6983332929748128
83,0.6784949103452228
84,0.4889945247574377
85,0.44765508683171557
86,0.9256180470797135
87,0.6390591039827873
88,0.6832582189296611
89,0.4771607459264755
90,0.8012532401908791
91,0.5952800449564541
92,0.695851735529366
93,0.6917472185582009
94,0.33138577842669803
95,0.7345028575484513
96,0.5560330501081127
97,0.6509008351091122
98,0.5289573622236924
99,0.5429870132824605
